caseid_new,s2,partner_deceased,respondent_yrsed,partner_yrsed,q23,hhinc,same_sex_couple,s1a,respondent_race,partner_race,age_difference,q21b,ppage,q9,parental_approval,w3_q5,w3_q1,relationship_quality,w2w3_combo_breakup,w3_broke_up,w3_days_elapsed,w3_q10,w3_q10,q32_internet,pppartyid3,q12,papreligion,q7b,ppmarit,w4_attractive,w4_attractive_partner
2018495,0,0,17,17,2,55000,0,MISSING,1,1,6,49,49,43,1,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,1,0,1,4,MISSING,MISSING
2680453,OTHER,MISSING,12,,MISSING,80000,MISSING,MISSING,0,MISSING,,,45,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,7,MISSING,2,MISSING,MISSING
1620371,MISSING,0,16,16,0,137250,0,MISSING,0,0,0,29,37,37,1,MISSING,0,0,0,0,799,MISSING,MISSING,0,1,0,12,1,0,1,1
1559571,MISSING,0,12,17,0,45000,0,MISSING,5,2,10,47,57,67,MISSING,MISSING,0,4,0,0,776,MISSING,MISSING,0,1,1,1,1,0,1,2
4237501,MISSING,0,13,13,1,27250,0,MISSING,0,0,13,47,50,37,1,MISSING,0,4,0,0,742,MISSING,MISSING,0,1,4,10,0,0,1,0
3348643,0,0,13,13,1,80000,0,MISSING,0,0,2,50,64,62,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,4,1,1,2,MISSING,MISSING
4057293,0,0,13,13,2,11250,0,MISSING,0,0,14,28,29,43,1,0,MISSING,4,0,0,840,MISSING,MISSING,0,0,4,3,12,2,0,0
1206512,0,0,12,13,2,37250,0,MISSING,0,0,3,24,51,54,MISSING,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,1,10,2,1,MISSING,MISSING
4270851,MISSING,0,12,16,2,200000,0,MISSING,0,0,2,19,85,83,MISSING,MISSING,0,4,0,0,740,MISSING,MISSING,0,0,0,0,0,0,1,1
2929295,0,0,16,11,2,32250,0,MISSING,5,5,0,16,29,29,0,0,MISSING,4,0,0,771,MISSING,MISSING,0,1,1,2,2,4,0,1
1494381,MISSING,0,14,13,0,92250,0,MISSING,1,4,1,23,38,39,MISSING,MISSING,0,4,0,0,773,MISSING,MISSING,0,1,1,0,0,0,0,0
4308551,MISSING,0,12,13,2,55000,0,MISSING,0,0,10,24,55,65,MISSING,MISSING,0,3,0,0,730,MISSING,MISSING,0,1,1,2,2,0,1,1
164505,OTHER,MISSING,12,,MISSING,11250,MISSING,MISSING,0,MISSING,,,50,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
2556515,OTHER,MISSING,13,,MISSING,11250,MISSING,MISSING,0,MISSING,,,51,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,8,MISSING,4,MISSING,MISSING
3317401,MISSING,0,14,12,2,137250,0,MISSING,5,0,4,16,40,44,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,4,2,12,0,MISSING,MISSING
715631,MISSING,0,12,16,2,27250,0,MISSING,0,0,10,35,63,53,MISSING,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,0,0,1,1,0,MISSING,MISSING
3141525,0,0,16,16,0,80000,1,MISSING,0,1,1,40,52,51,0,0,MISSING,2,0,0,770,MISSING,MISSING,0,1,1,12,1,4,1,1
2209421,MISSING,0,12,17,0,137250,0,MISSING,0,0,0,27,42,42,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,4,10,2,0,MISSING,MISSING
2348255,OTHER,MISSING,16,,MISSING,112250,MISSING,MISSING,0,MISSING,,,25,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
2973265,0,0,20,20,0,200000,0,MISSING,4,0,2,12,26,28,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,4,4,4,MISSING,MISSING
210425,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,42,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
4076391,MISSING,0,16,16,2,112250,0,MISSING,0,0,0,27,39,39,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,0,1,2,0,MISSING,MISSING
1714741,MISSING,0,13,13,2,67250,0,MISSING,0,0,1,20,74,73,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,2,2,2,0,MISSING,MISSING
4056536,0,0,16,16,0,137250,1,MISSING,0,0,2,28,53,55,1,0,MISSING,4,0,0,749,MISSING,MISSING,0,1,1,2,1,5,1,1
3968596,MISSING,0,16,16,0,67250,1,MISSING,0,0,0,54,59,59,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,1,1,1,2,2,5,MISSING,MISSING
4020486,0,0,14,11,0,45000,1,MISSING,0,0,5,32,48,43,0,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,2,12,11,5,MISSING,MISSING
4532215,0,0,16,16,0,2500,0,MISSING,2,0,0,19,21,21,0,0,MISSING,4,0,0,759,MISSING,MISSING,1,1,4,12,12,4,1,1
3151641,MISSING,0,16,13,0,137250,0,MISSING,1,1,1,18,64,65,MISSING,MISSING,0,4,0,0,772,MISSING,MISSING,0,1,1,1,1,0,0,0
3752802,0,0,17,17,0,112250,0,MISSING,0,0,29,76,80,51,MISSING,1,MISSING,4,1,1,791,MISSING,MISSING,0,0,0,2,2,1,MISSING,MISSING
225411,MISSING,0,14,16,2,162250,0,MISSING,0,0,2,18,41,43,1,MISSING,0,3,0,0,802,MISSING,MISSING,0,0,0,12,10,0,MISSING,MISSING
2625586,0,0,17,16,0,92250,1,MISSING,0,5,10,48,58,48,0,0,MISSING,4,0,0,771,MISSING,MISSING,0,1,1,12,12,5,0,0
3378341,MISSING,0,16,17,0,45000,0,MISSING,0,0,4,27,34,30,1,MISSING,0,4,0,0,770,MISSING,MISSING,0,0,0,1,1,0,2,1
4228671,MISSING,0,12,17,2,45000,0,MISSING,0,0,2,38,67,65,MISSING,MISSING,0,4,0,0,740,MISSING,MISSING,0,1,1,2,2,0,2,1
2296531,MISSING,0,12,12,0,137250,0,MISSING,0,0,0,15,53,53,1,MISSING,0,4,0,0,778,MISSING,MISSING,0,0,4,3,3,0,1,1
3584485,OTHER,0,11,12,0,2500,1,MISSING,0,0,0,43,48,48,MISSING,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,0,0,2,1,1,4,MISSING,MISSING
3682731,MISSING,0,13,5.5,1,27250,0,MISSING,5,1,8,,73,81,MISSING,MISSING,0,4,0,0,833,MISSING,MISSING,0,1,1,8,8,0,2,1
3731315,0,0,13,17,0,45000,0,MISSING,0,0,0,30,31,31,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,2,7,2,4,MISSING,MISSING
4029753,OTHER,MISSING,13,,MISSING,11250,MISSING,MISSING,0,MISSING,,,75,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,2,MISSING,MISSING
1305741,MISSING,0,7.5,12,0,27250,0,MISSING,0,0,2,17,74,76,MISSING,MISSING,0,4,0,0,845,MISSING,MISSING,0,1,2,2,2,0,2,0
883411,MISSING,0,12,13,2,92250,0,MISSING,5,1,2,18,41,43,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,10,10,0,MISSING,MISSING
3735326,0,0,17,11,0,55000,0,MISSING,5,5,7,14,32,39,0,0,MISSING,2,0,0,779,MISSING,MISSING,0,0,4,2,2,5,2,2
2390491,MISSING,0,12,16,2,92250,0,MISSING,0,0,1,29,49,50,1,MISSING,0,3,0,0,772,MISSING,MISSING,0,0,0,2,2,0,1,1
1401456,MISSING,0,13,9,1,200000,1,MISSING,0,0,1,25,45,46,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,0,2,10,10,5,MISSING,MISSING
2936265,0,0,12,13,1,45000,0,MISSING,0,0,1,24,26,25,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,2,4,0,12,4,MISSING,MISSING
2323671,MISSING,0,16,16,0,200000,0,MISSING,0,0,6,27,67,61,MISSING,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,1,1,0,2,2
149675,OTHER,MISSING,12,,MISSING,17250,MISSING,MISSING,0,MISSING,,,67,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
4145331,MISSING,0,12,13,0,45000,0,MISSING,0,0,3,22,33,36,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,12,12,0,MISSING,MISSING
3683281,MISSING,0,13,12,0,32250,0,MISSING,1,5,6,26,28,22,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,0,8,0,0,0
1767591,MISSING,0,16,17,2,200000,0,MISSING,0,0,1,20,59,60,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,1,1,0,1,1
3381802,MISSING,OTHER,11,12,0,17250,0,MISSING,0,0,10,20,80,70,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,1,1,1,MISSING,MISSING
4178551,MISSING,0,13,13,0,22250,0,MISSING,0,0,6,27,55,49,MISSING,MISSING,0,3,0,0,739,MISSING,MISSING,0,1,2,2,0,0,1,0
1017606,MISSING,0,12,13,2,45000,1,MISSING,5,0,2,28,60,58,1,MISSING,0,4,0,0,847,MISSING,MISSING,0,1,1,2,1,5,1,1
3776762,OTHER,MISSING,13,,MISSING,55000,MISSING,MISSING,0,MISSING,,,76,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,4,MISSING,1,MISSING,MISSING
1293683,OTHER,MISSING,12,,MISSING,37250,MISSING,MISSING,0,MISSING,,,68,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,2,MISSING,MISSING
2566692,OTHER,0,13,13,0,27250,0,MISSING,0,0,4,67,69,73,MISSING,0,MISSING,4,0,0,807,MISSING,MISSING,1,0,2,0,0,1,MISSING,MISSING
1854541,MISSING,0,16,12,0,55000,0,MISSING,0,0,4,35,54,58,1,MISSING,0,3,0,0,851,MISSING,MISSING,0,0,0,10,0,0,1,MISSING
4088495,0,0,13,16,2,92250,1,MISSING,0,0,4,33,49,53,0,0,MISSING,3,0,0,776,MISSING,MISSING,0,0,0,0,2,4,0,0
3119215,0,0,12,12,2,8750,0,MISSING,0,0,5,21,21,26,0,0,MISSING,2,0,0,783,MISSING,MISSING,0,0,2,10,11,4,0,0
4443431,MISSING,0,13,12,0,22250,0,MISSING,0,0,2,17,43,41,1,MISSING,0,4,0,0,750,MISSING,MISSING,0,0,0,2,2,0,3,2
306336,MISSING,0,12,12,2,67250,0,MISSING,0,0,8,22,33,41,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,2,4,12,12,5,MISSING,MISSING
761391,MISSING,0,20,17,0,45000,0,MISSING,0,0,9,28,39,30,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,1,1,12,12,0,2,1
3366306,MISSING,0,17,17,2,137250,1,MISSING,0,0,3,24,30,33,MISSING,MISSING,0,4,0,0,828,MISSING,MISSING,0,1,1,12,12,5,1,1
540435,0,0,13,13,0,55000,1,MISSING,5,5,15,40,43,28,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,2,2,2,4,MISSING,MISSING
4413493,0,0,16,12,3,67250,0,MISSING,0,MISSING,1,49,49,50,0,0,MISSING,3,0,0,746,MISSING,MISSING,0,0,2,2,11,2,1,1
2386565,OTHER,MISSING,13,,MISSING,8750,MISSING,MISSING,5,MISSING,,,56,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
4240551,MISSING,0,12,12,0,37250,0,MISSING,0,0,13,38,55,42,MISSING,MISSING,0,2,0,0,740,MISSING,MISSING,0,1,1,12,10,0,2,2
2655275,0,0,12,14,2,32250,1,MISSING,0,5,2,27,27,29,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,1,1,1,12,2,4,MISSING,MISSING
2102553,OTHER,MISSING,12,,MISSING,22250,MISSING,MISSING,0,MISSING,,,55,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,2,MISSING,MISSING
3171555,OTHER,MISSING,17,,MISSING,27250,MISSING,MISSING,1,MISSING,,,55,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,4,MISSING,4,MISSING,MISSING
585403,OTHER,MISSING,14,,MISSING,45000,MISSING,MISSING,1,MISSING,,,40,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,2,MISSING,MISSING
1031721,MISSING,0,12,12,0,55000,0,MISSING,0,0,2,56,72,70,MISSING,MISSING,0,4,0,0,773,MISSING,MISSING,0,0,0,10,10,0,1,0
502721,MISSING,0,12,12,2,45000,0,MISSING,0,0,1,17,72,71,MISSING,MISSING,0,4,0,0,846,MISSING,MISSING,0,0,2,0,0,0,1,1
3242205,0,0,12,13,1,32250,0,MISSING,5,5,8,18,20,28,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,1,1,4,12,12,4,MISSING,MISSING
1045611,MISSING,0,11,12,2,27250,0,MISSING,0,0,6,16,61,67,MISSING,MISSING,0,4,0,0,851,MISSING,MISSING,0,1,1,1,1,0,1,1
4136311,MISSING,0,20,7.5,0,22250,0,MISSING,5,0,2,23,31,29,0,MISSING,MISSING,2,MISSING,MISSING,,MISSING,MISSING,0,1,1,10,12,0,MISSING,MISSING
4078261,MISSING,0,12,12,2,55000,0,MISSING,0,0,6,19,26,32,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,1,1,12,12,0,MISSING,MISSING
79731,MISSING,0,17,17,2,112250,0,0,0,0,14,47,73,59,MISSING,MISSING,0,3,0,0,741,MISSING,MISSING,1,1,1,1,1,0,1,0
2607495,0,0,12,12,1,137250,0,MISSING,0,0,1,40,49,50,1,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,0,2,1,1,4,MISSING,MISSING
4600215,OTHER,MISSING,12,,MISSING,22250,MISSING,MISSING,1,MISSING,,,21,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,4,MISSING,MISSING
4115421,MISSING,0,14,13,0,45000,0,MISSING,0,0,3,22,42,39,1,MISSING,0,4,0,0,746,MISSING,MISSING,0,0,0,2,0,0,1,1
3122613,OTHER,MISSING,13,,MISSING,37250,MISSING,MISSING,0,MISSING,,,61,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,2,MISSING,MISSING
2546593,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,59,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,4,MISSING,2,MISSING,MISSING
2118245,0,0,14,14,0,200000,0,MISSING,0,0,4,21,24,28,1,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,1,5,4,MISSING,MISSING
3351401,MISSING,0,12,12,2,37250,0,MISSING,0,0,2,29,40,42,1,MISSING,0,2,0,0,775,MISSING,MISSING,0,1,1,2,12,0,1,0
1829653,OTHER,MISSING,13,,MISSING,32250,MISSING,MISSING,5,MISSING,,,65,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,2,MISSING,12,MISSING,2,MISSING,MISSING
3690466,0,0,14,16,2,32250,1,MISSING,0,0,2,33,46,48,1,0,MISSING,3,0,0,785,MISSING,MISSING,0,1,2,11,11,5,1,1
971831,MISSING,0,16,17,1,32250,0,MISSING,0,0,2,28,83,81,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,2,1,0,MISSING,MISSING
3471641,OTHER,MISSING,13,,MISSING,37250,MISSING,MISSING,0,MISSING,,,64,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,0,MISSING,MISSING
2880391,MISSING,0,16,17,0,80000,0,MISSING,3,3,2,26,39,37,1,MISSING,0,4,0,0,772,MISSING,MISSING,0,1,1,6,6,0,1,1
2639255,OTHER,MISSING,16,,MISSING,67250,MISSING,MISSING,3,MISSING,,,25,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,4,MISSING,MISSING
4251691,MISSING,0,12,12,2,45000,0,MISSING,0,0,9,,69,78,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,1,2,0,0,MISSING,MISSING
2719291,MISSING,0,13,13,2,45000,0,MISSING,0,0,4,20,29,33,1,MISSING,0,3,0,0,773,MISSING,MISSING,1,0,2,2,12,0,1,2
960593,MISSING,0,16,17,0,137250,0,MISSING,0,5,30,49,59,29,1,MISSING,0,3,0,0,774,MISSING,MISSING,0,1,1,1,2,2,1,MISSING
414721,MISSING,0,7.5,14,2,17250,0,MISSING,0,0,1,21,72,73,MISSING,MISSING,0,4,0,0,775,MISSING,MISSING,0,1,0,12,12,0,1,2
4578205,OTHER,MISSING,12,,MISSING,112250,MISSING,MISSING,0,MISSING,,,20,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,4,MISSING,MISSING
1554466,0,0,17,20,2,112250,1,MISSING,0,0,3,31,46,43,1,0,MISSING,4,0,0,787,MISSING,MISSING,0,1,1,1,12,5,1,1
1944641,MISSING,0,11,12,2,67250,0,MISSING,0,0,1,17,64,65,MISSING,MISSING,0,3,0,0,848,MISSING,MISSING,0,0,0,2,2,0,MISSING,MISSING
2846315,0,0,12,13,1,8750,0,MISSING,0,0,4,29,31,27,1,0,MISSING,3,0,0,794,MISSING,MISSING,1,1,1,2,12,4,3,1
1169771,MISSING,0,10,10,3,22250,0,MISSING,0,0,0,16,77,77,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,0,0,0,0,MISSING,MISSING
2027521,MISSING,0,20,16,0,67250,0,MISSING,0,0,3,30,52,49,MISSING,MISSING,0,4,0,0,759,MISSING,MISSING,0,0,1,9,9,0,2,0
1542395,OTHER,MISSING,16,,MISSING,67250,MISSING,MISSING,0,MISSING,,,39,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
691395,OTHER,MISSING,13,,MISSING,67250,MISSING,MISSING,0,MISSING,,,39,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
2894225,OTHER,MISSING,12,,MISSING,55000,MISSING,MISSING,0,MISSING,,,22,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
4323515,OTHER,MISSING,13,,MISSING,17250,MISSING,MISSING,0,MISSING,,,51,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
1890241,MISSING,0,13,13,2,22250,0,MISSING,0,0,5,17,24,29,1,MISSING,0,3,0,0,773,MISSING,MISSING,1,1,0,10,1,0,0,0
3576651,MISSING,0,12,10,0,22250,0,MISSING,0,0,3,16,65,68,MISSING,MISSING,0,3,0,0,779,MISSING,MISSING,0,0,4,0,10,0,MISSING,MISSING
756296,0,0,13,12,2,37250,0,MISSING,5,0,12,20,29,41,0,0,MISSING,3,0,0,774,MISSING,MISSING,0,0,4,2,12,5,1,1
4277553,0,0,13,12,1,11250,0,MISSING,0,0,24,49,55,31,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,4,12,12,2,MISSING,MISSING
595611,MISSING,0,12,13,0,13750,0,MISSING,0,0,1,31,61,62,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,4,10,10,0,MISSING,MISSING
3744371,MISSING,0,17,16,0,112250,0,MISSING,3,3,3,24,37,34,1,MISSING,0,4,0,0,803,MISSING,MISSING,0,1,4,6,6,0,MISSING,MISSING
3028411,MISSING,0,14,10,0,67250,0,MISSING,0,0,1,19,41,42,1,MISSING,0,3,0,0,772,MISSING,MISSING,0,0,0,12,12,0,1,0
2811741,MISSING,0,16,16,2,27250,0,MISSING,0,5,1,30,74,73,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,2,10,0,MISSING,MISSING
4073291,MISSING,0,16,16,2,92250,0,MISSING,0,0,1,18,29,30,1,MISSING,0,4,0,0,775,MISSING,MISSING,0,0,0,10,10,0,1,0
3479321,MISSING,0,13,13,0,80000,0,MISSING,5,0,3,23,32,29,1,MISSING,0,4,0,0,804,MISSING,MISSING,0,0,0,0,0,0,MISSING,MISSING
3868471,MISSING,0,14,12,0,67250,0,MISSING,0,0,8,33,47,39,1,MISSING,MISSING,2,MISSING,MISSING,,MISSING,MISSING,0,1,4,0,0,0,MISSING,MISSING
3251692,OTHER,0,12,13,1,32250,0,MISSING,0,0,0,69,69,69,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,1,0,2,1,0,1,MISSING,MISSING
289486,0,0,10,13,2,6250,0,MISSING,0,0,1,35,48,49,1,0,MISSING,2,0,0,820,MISSING,MISSING,0,1,1,0,12,5,0,MISSING
1744605,OTHER,MISSING,16,,MISSING,67250,MISSING,MISSING,0,MISSING,,,60,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
4446591,MISSING,0,13,12,2,45000,0,MISSING,5,0,4,42,59,63,MISSING,MISSING,0,3,0,0,773,MISSING,MISSING,0,1,1,12,12,0,MISSING,MISSING
555401,MISSING,0,16,16,2,45000,0,MISSING,0,0,0,21,40,40,1,MISSING,0,4,0,0,800,MISSING,MISSING,0,1,1,0,1,0,2,1
970742,OTHER,MISSING,12,,MISSING,32250,MISSING,MISSING,0,MISSING,,,74,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,1,MISSING,MISSING
3860423,OTHER,MISSING,13,,MISSING,8750,MISSING,MISSING,0,MISSING,,,42,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,2,MISSING,MISSING
573381,MISSING,0,12,17,0,67250,0,MISSING,0,0,4,27,38,34,0,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,0,0,0,1,0,2,MISSING
282691,MISSING,0,20,12,0,22250,0,MISSING,0,0,2,26,69,67,MISSING,MISSING,0,4,0,0,834,MISSING,MISSING,0,0,2,0,0,0,1,1
843215,0,0,13,13,0,112250,0,MISSING,0,0,3,21,21,18,1,1,MISSING,4,1,1,777,1,1,0,1,1,11,10,4,MISSING,MISSING
3460195,0,0,12,12,2,80000,0,MISSING,5,1,5,18,19,24,1,0,MISSING,2,0,0,796,MISSING,MISSING,0,0,1,2,2,4,MISSING,MISSING
82431,MISSING,0,10,13,0,13750,0,MISSING,0,0,10,17,43,53,MISSING,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,4,0,0,0,MISSING,MISSING
2690361,MISSING,0,16,16,0,200000,0,MISSING,0,0,2,23,36,34,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,2,1,2,0,MISSING,MISSING
3392501,MISSING,0,12,12,2,112250,0,MISSING,0,0,6,16,50,56,1,MISSING,0,4,0,0,770,MISSING,MISSING,0,0,0,0,0,0,1,1
1184501,MISSING,0,16,16,2,112250,0,MISSING,0,0,2,18,50,48,1,MISSING,0,3,0,0,773,MISSING,MISSING,0,1,2,2,2,0,2,0
1652451,MISSING,0,12,12,2,27250,0,MISSING,5,5,1,30,45,46,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,2,2,2,0,MISSING,MISSING
2778431,MISSING,0,16,16,2,80000,0,MISSING,0,0,0,21,43,43,1,MISSING,0,4,0,0,804,MISSING,MISSING,0,1,0,2,1,0,MISSING,MISSING
4445475,0,0,16,13,2,112250,0,MISSING,3,0,4,40,47,51,1,0,MISSING,3,0,0,738,MISSING,MISSING,0,1,1,12,12,4,1,1
1590491,MISSING,0,12,20,2,200000,0,MISSING,0,0,12,44,49,61,1,MISSING,0,4,0,0,818,MISSING,MISSING,0,0,1,0,2,0,2,1
338546,0,0,13,12,0,67250,1,MISSING,3,0,6,20,54,60,1,0,MISSING,3,0,0,775,MISSING,MISSING,0,1,1,12,12,5,2,2
3749361,MISSING,0,16,13,0,80000,0,MISSING,5,0,1,25,36,37,1,MISSING,0,4,0,0,854,MISSING,MISSING,0,0,0,2,2,0,MISSING,MISSING
394765,OTHER,MISSING,14,,MISSING,8750,MISSING,MISSING,0,MISSING,,,76,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,4,MISSING,MISSING
1985391,MISSING,0,14,12,0,45000,0,MISSING,0,0,9,32,39,30,1,MISSING,0,4,0,0,762,MISSING,MISSING,0,0,0,0,0,0,1,0
3801893,OTHER,MISSING,12,,MISSING,55000,MISSING,MISSING,0,MISSING,,,89,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,2,MISSING,MISSING
151506,MISSING,0,16,13,0,137250,0,MISSING,0,0,17,40,50,33,1,MISSING,0,4,0,0,777,MISSING,MISSING,0,0,2,12,12,5,MISSING,MISSING
838523,0,0,16,14,2,32250,1,MISSING,0,0,7,50,52,45,MISSING,0,MISSING,4,0,0,774,MISSING,MISSING,1,1,1,12,12,2,3,1
92625,OTHER,MISSING,17,,MISSING,45000,MISSING,MISSING,0,MISSING,,,62,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
1202681,MISSING,0,13,12,1,13750,0,MISSING,0,0,4,18,68,64,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,10,1,0,1,0
4146493,OTHER,MISSING,17,,MISSING,55000,MISSING,MISSING,0,MISSING,,,49,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,10,MISSING,2,MISSING,MISSING
1289291,MISSING,0,13,12,2,32250,0,MISSING,0,0,2,14,29,31,1,MISSING,0,4,0,0,775,MISSING,MISSING,0,0,0,0,0,0,3,1
813506,MISSING,0,13,17,0,112250,1,MISSING,0,0,7,40,50,43,0,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,1,11,12,5,MISSING,MISSING
392341,MISSING,0,16,16,2,112250,0,MISSING,0,0,5,22,34,39,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,1,1,0,1,1
1378732,MISSING,OTHER,14,20,0,13750,0,MISSING,0,0,11,19,73,62,MISSING,MISSING,MISSING,2,MISSING,MISSING,,MISSING,MISSING,0,0,0,12,1,1,MISSING,MISSING
